borough%,block%,lot%,cd%,ct2010%,cb2010%,schooldist%,council%,zipcode%,firecomp%,policeprct%,healthcenterdistrict%,healtharea%,sanitboro%,sanitdistrict%,sanitsub%,address%,zonedist1%,zonedist2%,zonedist3%,zonedist4%,overlay1%,overlay2%,spdist1%,spdist2%,spdist3%,ltdheight%,splitzone%,bldgclass%,landuse%,easements%,ownertype%,ownername%,lotarea%,bldgarea%,comarea%,resarea%,officearea%,retailarea%,garagearea%,strgearea%,factryarea%,otherarea%,areasource%,numbldgs%,numfloors%,unitsres%,unitstotal%,lotfront%,lotdepth%,bldgfront%,bldgdepth%,ext%,proxcode%,irrlotcode%,lottype%,bsmtcode%,assessland%,assesstot%,exemptland%,exempttot%,yearbuilt%,yearalter1%,yearalter2%,histdist%,landmark%,builtfar%,residfar%,commfar%,facilfar%,borocode%,bbl%,condono%,tract2010%,xcoord%,ycoord%,zonemap%,zmcode%,sanborn%,taxmap%,edesignum%,appbbl%,appdate%,plutomapid%,firm07_flag%,pfirm15_flag%,version%
0.0,0.0,0.0,2.3314370978271006e-06,0.0034924927725449965,0.0012717989368646835,0.08795929310827194,0.0005373962510491467,0.0007717056793807703,0.0005292362212067518,0.000417327240511051,0.0004429730485871491,0.0005945164599459107,0.0006574652615872424,0.5622307190152009,0.0019385899468432341,0.004217569709969225,0.0008393173552177563,0.00011190898069570084,4.662874195654201e-06,0.0,0.0005665392147719855,1.0491466940221953e-05,0.0008066772358481768,0.0,0.0,0.0,0.0004522987969784575,0.010595215891075259,0.9528816562529143,3.497155646740651e-06,0.0018523267742236314,0.08288841742049799,0.00198638440734869,0.01012659703441201,0.004686188566632472,0.008689266063601604,0.0019082812645714819,0.002615872423762007,0.0008801175044297304,0.0006283222978644037,0.0006504709502937611,0.0011517299263265877,0.004210575398675744,0.0060535764245080665,0.005125664459572881,0.005406602629861046,0.007302060990394479,0.0015352513289191457,0.001078289657745034,0.0043702788398769,0.005491700083931735,0.0013708850135223352,0.007521216077590227,0.0004371444558425814,0.0017893779725822998,0.07089433927072647,0.8650925580527837,0.8910577730112842,0.45887228387578105,0.4918434673132519,0.0034155553483167025,0.003732630793621188,0.0007891914576144735,0.003874848456588641,0.0018569896484192856,0.01002401380210762,0.002099459106593304,0.0008428145108644969,0.0020982933880443907,0.0,0.0,1.1657185489135503e-06,0.8884931922036744,0.003367760887811247,0.0033584351394199386,0.0002856010444838198,0.00029725822997295534,0.0038620255525505924,0.0012939475892940408,0.0010339923528863192,0.002190385153408561,0.07835960085796885,0.0013079362118810034,0.0,0.0,1.0
